# map_tax 3.1.0 | gene database: nr3.1.0 | 150 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75
17
ext_mOTU_v31_16290.COG0012	14.8386811129
ext_mOTU_v31_16290.COG0016	14.5609517873
ext_mOTU_v31_16290.COG0018	11.7674245344
ext_mOTU_v31_16290.COG0172	9.2321186157
ext_mOTU_v31_16290.COG0215	13.7226880383
ext_mOTU_v31_16290.COG0495	8.4259498188
ext_mOTU_v31_16290.COG0525	11.9144219533
ext_mOTU_v31_16290.COG0533	2.8783276789
ext_mOTU_v31_16290.COG0541	12.0216246544
ext_mOTU_v31_16290.COG0552	11.0719058319
ext_mOTU_v31_16302.COG0541	13.8675731307
ext_mOTU_v31_17384.COG0525	0.6596116052
ext_mOTU_v31_17434.COG0495	0.5986364701
ext_mOTU_v31_17482.COG0012	2.6056440040
ext_mOTU_v31_17594.COG0215	0.5031223179
ext_mOTU_v31_17628.COG0525	5.1480661432
ext_mOTU_v31_17669.COG0541	0.5346353788
ext_mOTU_v31_17777.COG0525	0.2720177806
ext_mOTU_v31_17780.COG0018	0.5314786482
ext_mOTU_v31_17860.COG0495	0.7747611280
ext_mOTU_v31_17878.COG0533	11.1633963702
ext_mOTU_v31_17885.COG0172	6.4295111788
ext_mOTU_v31_17943.COG0533	0.4839417016
ext_mOTU_v31_17943.COG0541	0.8624954020
ext_mOTU_v31_17956.COG0495	43.6226468785
ext_mOTU_v31_18380.COG0533	7.0472933917
ext_mOTU_v31_20168.COG0016	5.5315347572
ext_mOTU_v31_22743.COG0541	1.8859899458
ext_mOTU_v31_23897.COG0012	5.1840037777
ext_mOTU_v31_26701.COG0552	0.7933851935
ext_mOTU_v31_26815.COG0541	0.5550138574
ext_mOTU_v31_26820.COG0012	52.9155164841
ext_mOTU_v31_26824.COG0541	0.5550138574
ext_mOTU_v31_26827.COG0016	0.8334551528
ext_mOTU_v31_26828.COG0525	35.7965008467
ext_mOTU_v31_26833.COG0016	193.6864065439
ext_mOTU_v31_26833.COG0495	29.7002784427
ext_mOTU_v31_26845.COG0541	3.1600363453
ext_mOTU_v31_26855.COG0012	2.2482850171
ext_mOTU_v31_26871.COG0552	6.4715341277
ext_mOTU_v31_26878.COG0172	1.1567111233
