# map_tax 3.1.0 | gene database: nr3.1.0 | 150 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75
0
ext_mOTU_v31_15369.COG0525	1.4216417695
ext_mOTU_v31_15372.COG0525	4.9227830686
ext_mOTU_v31_16262.COG0172	0.5838649686
ext_mOTU_v31_16302.COG0541	9.8455661372
ext_mOTU_v31_16303.COG0012	53.9471929664
ext_mOTU_v31_17416.COG0495	3.3363712491
ext_mOTU_v31_17425.COG0552	270.8552012006
ext_mOTU_v31_17535.COG0525	0.6659467812
ext_mOTU_v31_17658.COG0215	1.0417507738
ext_mOTU_v31_17659.COG0016	16.4182192805
ext_mOTU_v31_17713.COG0215	0.6803846518
ext_mOTU_v31_17714.COG0215	0.6803846518
ext_mOTU_v31_17715.COG0525	0.7625267623
ext_mOTU_v31_17778.COG0525	0.1835248074
ext_mOTU_v31_17780.COG0018	0.2695243548
ext_mOTU_v31_17780.COG0495	0.6776300580
ext_mOTU_v31_17780.COG0525	0.1803605866
ext_mOTU_v31_17781.COG0495	0.1769287784
ext_mOTU_v31_17782.COG0018	37.0102304628
ext_mOTU_v31_17782.COG0552	0.5230457010
ext_mOTU_v31_17878.COG0172	1.5752905819
ext_mOTU_v31_17878.COG0525	1.4330019206
ext_mOTU_v31_17878.COG0541	0.3795342955
ext_mOTU_v31_17929.COG0012	1.3756818438
ext_mOTU_v31_17943.COG0552	0.4996257443
ext_mOTU_v31_17956.COG0018	0.5514814640
ext_mOTU_v31_17956.COG0495	0.5313480138
ext_mOTU_v31_18155.COG0495	0.5313480138
ext_mOTU_v31_18155.COG0541	0.3795342955
ext_mOTU_v31_18174.COG0172	38.7954427259
ext_mOTU_v31_18220.COG0541	4.4045953771
ext_mOTU_v31_20168.COG0016	1.4025806508
ext_mOTU_v31_23461.COG0215	1.0164450870
ext_mOTU_v31_23897.COG0012	152.4774064592
ext_mOTU_v31_25009.COG0525	3.6962686008
ext_mOTU_v31_26720.COG0016	1.4725040264
ext_mOTU_v31_26743.COG0525	0.5718950717
