# map_tax 3.1.0 | gene database: nr3.1.0 | 150 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75
1
ext_mOTU_v31_15367.COG0012	1.3550206394
ext_mOTU_v31_15369.COG0525	1.6849520522
ext_mOTU_v31_15372.COG0525	2.4310664413
ext_mOTU_v31_16302.COG0541	2.7783616472
ext_mOTU_v31_16303.COG0012	112.7130804618
ext_mOTU_v31_17393.COG0525	0.1874330138
ext_mOTU_v31_17411.COG0552	2.0837712354
ext_mOTU_v31_17416.COG0495	19.7715968385
ext_mOTU_v31_17425.COG0552	102.8916087203
ext_mOTU_v31_17460.COG0495	1.2321429914
ext_mOTU_v31_17525.COG0525	0.1884977400
ext_mOTU_v31_17594.COG0172	0.7779412612
ext_mOTU_v31_17658.COG0215	2.0578321744
ext_mOTU_v31_17659.COG0016	13.5132848510
ext_mOTU_v31_17713.COG0215	0.6720021057
ext_mOTU_v31_17714.COG0018	1.3639646701
ext_mOTU_v31_17714.COG0215	2.6880084229
ext_mOTU_v31_17714.COG0525	0.1872168947
ext_mOTU_v31_17715.COG0525	1.5062644010
ext_mOTU_v31_17715.COG0552	1.0332032376
ext_mOTU_v31_17778.COG0495	0.5838484491
ext_mOTU_v31_17778.COG0525	0.3625274518
ext_mOTU_v31_17780.COG0525	0.1781384892
ext_mOTU_v31_17781.COG0495	0.1747489620
ext_mOTU_v31_17782.COG0552	2.3247072845
ext_mOTU_v31_17783.COG0172	0.7779412612
ext_mOTU_v31_17800.COG0215	3.1995971228
ext_mOTU_v31_17878.COG0172	0.7779412612
ext_mOTU_v31_17878.COG0525	3.6799019420
ext_mOTU_v31_17878.COG0533	2.1879597972
ext_mOTU_v31_17943.COG0016	0.4833699357
ext_mOTU_v31_17943.COG0533	8.9685676927
ext_mOTU_v31_17999.COG0495	0.6168377538
ext_mOTU_v31_18155.COG0012	0.8984375979
ext_mOTU_v31_18174.COG0172	15.3269884248
ext_mOTU_v31_18220.COG0541	5.4379117767
ext_mOTU_v31_23461.COG0215	2.0078443483
ext_mOTU_v31_23897.COG0012	59.7202290196
ext_mOTU_v31_25009.COG0525	3.3699041044
ext_mOTU_v31_26742.COG0172	14.4977948597
ext_mOTU_v31_26743.COG0525	1.1296983008
ext_mOTU_v31_26790.COG0018	0.4153580855
ext_mOTU_v31_26824.COG0541	2.5019271224
ext_mOTU_v31_26828.COG0525	23.0039247436
ext_mOTU_v31_26833.COG0016	2.0957469322
ext_mOTU_v31_26835.COG0495	5.3199499241
ext_mOTU_v31_26869.COG0215	22.2273898261
ext_mOTU_v31_26869.COG0495	1.1950302507
ext_mOTU_v31_26871.COG0552	6.4828438436
ext_mOTU_v31_26904.COG0016	10.0982759871
ext_mOTU_v31_26906.COG0016	1.4586398648
ext_mOTU_v31_26906.COG0525	0.5566078047
ext_mOTU_v31_26907.COG0016	0.4833699357
ext_mOTU_v31_26907.COG0533	0.4847874428
ext_mOTU_v31_26910.COG0525	66.6184774073
ext_mOTU_v31_26944.COG0215	16.0627547865
ext_mOTU_v31_27008.COG0533	0.4847874428
ext_mOTU_v31_27114.COG0172	1.3776043168
ext_mOTU_v31_27114.COG0495	0.5834559459
ext_mOTU_v31_27153.COG0533	0.4750359713
ext_mOTU_v31_27153.COG0552	0.8183788020
ext_mOTU_v31_27157.COG0495	0.1673203624
ext_mOTU_v31_27175.COG0541	34.8094208328
ext_mOTU_v31_27192.COG0172	0.7779412612
ext_mOTU_v31_27192.COG0533	1.4586398648
ext_mOTU_v31_27196.COG0552	13.1688658801
ext_mOTU_v31_27201.COG0018	0.5613328286
ext_mOTU_v31_27201.COG0215	1.0909599403
ext_mOTU_v31_27201.COG0552	1.0529459746
ext_mOTU_v31_27206.COG0541	21.6229353715
ext_mOTU_v31_27213.COG0495	0.1673203624
ext_mOTU_v31_27213.COG0533	0.4750359713
ext_mOTU_v31_27218.COG0215	43.8380258700
ext_mOTU_v31_27227.COG0018	1.3639646701
ext_mOTU_v31_27256.COG0495	0.3336276852
ext_mOTU_v31_27289.COG0495	0.1747489620
ext_mOTU_v31_27524.COG0525	0.1810651895
ext_mOTU_v31_27530.COG0215	78.2856741821
ext_mOTU_v31_29120.COG0552	4.0211153030
ext_mOTU_v31_29342.COG0012	0.8984375979
ext_mOTU_v31_29342.COG0018	0.4085152834
ext_mOTU_v31_29347.COG0525	23.7032779357
ext_mOTU_v31_33930.COG0533	0.7271811643
ext_mOTU_v31_34256.COG0525	0.1865829774
meta_mOTU_v31_12227.COG0012	174.3213745780
meta_mOTU_v31_12227.COG0016	206.2644857850
meta_mOTU_v31_12227.COG0018	190.6763520015
meta_mOTU_v31_12227.COG0172	189.7918829250
meta_mOTU_v31_12227.COG0215	180.8215815341
meta_mOTU_v31_12227.COG0495	170.0712012575
meta_mOTU_v31_12227.COG0525	176.1509499835
meta_mOTU_v31_12227.COG0533	212.7542761380
meta_mOTU_v31_12227.COG0541	173.1506115370
meta_mOTU_v31_12227.COG0552	209.2947475732
meta_mOTU_v31_12240.COG0012	24.3903715098
meta_mOTU_v31_12240.COG0016	19.8943431417
meta_mOTU_v31_12240.COG0018	6.4553275284
meta_mOTU_v31_12240.COG0172	27.6802355739
meta_mOTU_v31_12240.COG0495	17.3145280709
meta_mOTU_v31_12240.COG0533	7.9756039391
meta_mOTU_v31_12240.COG0541	16.5312518011
meta_mOTU_v31_12240.COG0552	12.1088787078
meta_mOTU_v31_12259.COG0215	7.4497057473
meta_mOTU_v31_12325.COG0016	1.4543623285
meta_mOTU_v31_12336.COG0012	24.9022923036
meta_mOTU_v31_12336.COG0018	28.9150870725
meta_mOTU_v31_12336.COG0172	25.3146779320
meta_mOTU_v31_12336.COG0215	1.2832996337
meta_mOTU_v31_12336.COG0495	29.0274782559
meta_mOTU_v31_12336.COG0525	30.6414507068
meta_mOTU_v31_12336.COG0533	27.1531420986
meta_mOTU_v31_12336.COG0541	37.2226861746
meta_mOTU_v31_12336.COG0552	33.7790284480
meta_mOTU_v31_12417.COG0012	175.0510714446
meta_mOTU_v31_12417.COG0016	162.1639904976
meta_mOTU_v31_12417.COG0018	156.5942470563
meta_mOTU_v31_12417.COG0172	148.3177731685
meta_mOTU_v31_12417.COG0215	171.3086479692
meta_mOTU_v31_12417.COG0495	168.3355750605
meta_mOTU_v31_12417.COG0525	156.9067967559
meta_mOTU_v31_12417.COG0533	206.8327272757
meta_mOTU_v31_12417.COG0541	154.7061838905
meta_mOTU_v31_12417.COG0552	202.8835448313
meta_mOTU_v31_12502.COG0012	1.3814416547
meta_mOTU_v31_12556.COG0172	16.0720503621
meta_mOTU_v31_12897.COG0172	2.1376618708
meta_mOTU_v31_12897.COG0215	2.1562502349
meta_mOTU_v31_12897.COG0495	1.0996398094
meta_mOTU_v31_12897.COG0533	1.0875823553
meta_mOTU_v31_13212.COG0012	21.6803302309
meta_mOTU_v31_14513.COG0495	25.6519424499
ref_mOTU_v31_00028.COG0012	1.3624658078
ref_mOTU_v31_00049.COG0012	1.3624658078
ref_mOTU_v31_00095.COG0012	5.4498632311
ref_mOTU_v31_00095.COG0016	11.4428827408
ref_mOTU_v31_00095.COG0018	14.7094127627
ref_mOTU_v31_00095.COG0172	4.6026687149
ref_mOTU_v31_00095.COG0215	8.6170730790
ref_mOTU_v31_00095.COG0495	10.2387632029
ref_mOTU_v31_00095.COG0525	8.9557420220
ref_mOTU_v31_00095.COG0533	4.4018126098
ref_mOTU_v31_00095.COG0541	8.5578669901
ref_mOTU_v31_00095.COG0552	7.8893044739
ref_mOTU_v31_00096.COG0012	1.3587330247
ref_mOTU_v31_00096.COG0016	1.5120047379
ref_mOTU_v31_00096.COG0018	4.2901172494
ref_mOTU_v31_00096.COG0525	2.0837712354
ref_mOTU_v31_00096.COG0533	1.4672708699
ref_mOTU_v31_00096.COG0541	6.7460563812
ref_mOTU_v31_00096.COG0552	3.8973481653
ref_mOTU_v31_00099.COG0012	57.0992637316
ref_mOTU_v31_00099.COG0016	55.8348737551
ref_mOTU_v31_00099.COG0018	64.3374916273
ref_mOTU_v31_00099.COG0172	60.8946530905
ref_mOTU_v31_00099.COG0215	72.7795479499
ref_mOTU_v31_00099.COG0495	62.9290116326
ref_mOTU_v31_00099.COG0525	50.5854030148
ref_mOTU_v31_00099.COG0533	64.4608474413
ref_mOTU_v31_00099.COG0541	75.3865345844
ref_mOTU_v31_00099.COG0552	74.1904621234
ref_mOTU_v31_00301.COG0495	0.5946493454
ref_mOTU_v31_00312.COG0525	0.2805076663
ref_mOTU_v31_00315.COG0016	1.3260362407
ref_mOTU_v31_00316.COG0533	1.4629426373
ref_mOTU_v31_00316.COG0541	0.9518954972
ref_mOTU_v31_00318.COG0012	14.6648201461
ref_mOTU_v31_00318.COG0016	21.3153676518
ref_mOTU_v31_00318.COG0018	11.4311847561
ref_mOTU_v31_00318.COG0172	22.2334341321
ref_mOTU_v31_00318.COG0215	28.1657552660
